M1011,User Guidance,"Users should be encouraged to only install apps from authorized app stores, which are less likely to contain malicious repackaged apps."
S0422,Anubis,Anubis  can create overlays to capture user credentials for targeted applications. [11]
S0480,Cerberus,Cerberus  can generate fake notifications and launch overlay attacks against attacker-specified applications. [12]
S1083,Chameleon,Chameleon  can perform overlay attacks against a device by injecting HTML phishing pages into a webview. [13]
S0301,Dendroid,Dendroid  can open a dialog box to ask the user for passwords. [14]
S1054,Drinik,Drinik  can use overlays to steal user banking credentials entered into legitimate sites. [15]
S1092,Escobar,Escobar  can collect credentials using phishing overlays. [16]
S0478,EventBot,EventBot  can display popups over running applications. [17]
S0522,Exobot,Exobot  can show phishing popups when a targeted application is running. [18]
S1067,FluBot,FluBot  can add display overlays onto banking apps to capture credit card information. [19]
S1093,FlyTrap,FlyTrap  has used infected applications with Facebook login prompts to steal credentials. [20]
S0423,Ginp,Ginp  can use a multi-step phishing overlay to capture banking credentials and then credit card numbers after login. [21]
S0536,GPlayed,GPlayed  can show a phishing WebView pretending to be a Google service that collects credit card information. [22]
S0406,Gustuff,"Gustuff  uses WebView overlays to prompt the user for their device unlock code, as well as banking and cryptocurrency application credentials.  Gustuff  can also send push notifications pretending to be from a bank, triggering a phishing overlay. [23] [3]"
S0485,Mandrake,"Mandrake  can manipulate visual components to trick the user into granting dangerous permissions, and can use phishing overlays and JavaScript injection to capture credentials. [24]"
S0317,Marcher,Marcher  attempts to overlay itself on top of legitimate banking apps in an effort to capture user credentials.  Marcher  also attempts to overlay itself on top of legitimate apps such as the Google Play Store in an effort to capture user credit card information. [25]
S0399,Pallas,Pallas  uses phishing popups to harvest user credentials. [26]
S0539,Red Alert 2.0,Red Alert 2.0  has used malicious overlays to collect banking credentials. [27]
S0403,Riltok,Riltok  can open a fake Google Play screen requesting bank card credentials and mimic the screen of relevant mobile banking apps to request user/bank card details. [28]
S0411,Rotexy,Rotexy  can use phishing overlays to capture users' credit card information. [29]
S1062,S.O.V.A.,"S.O.V.A.  can use overlays capture banking credentials and credit card information, and can open arbitrary WebViews from the C2. [30]"
S1055,SharkBot,SharkBot  can use a WebView with a fake log in site to capture banking credentials. [31]
S1069,TangleBot,TangleBot  can use overlays to cover legitimate applications or screens. [32]
S0545,TERRACOTTA,TERRACOTTA  has displayed a form to collect user data after installation. [33]
S1056,TianySpy,TianySpy  can utilize WebViews to display fake authentication pages that capture user credentials. [34]
S0558,Tiktok Pro,Tiktok Pro  can launch a fake Facebook login page. [35]
S0298,Xbot,Xbot  uses phishing pages mimicking Google Play's payment interface as well as bank login pages. [36]
S0297,XcodeGhost,XcodeGhost  can prompt a fake alert dialog to phish user credentials. [37]
M1012,Enterprise Policy,An EMM/MDM can use the Android  DevicePolicyManager.setPermittedAccessibilityServices  method to set an explicit list of applications that are allowed to use Android's accessibility features.
M1006,Use Recent OS Version,"The  HIDE_OVERLAY_WINDOWS  permission was introduced in Android 12 allowing apps to hide overlay windows of type  TYPE_APPLICATION_OVERLAY  drawn by other apps with the  SYSTEM_ALERT_WINDOW  permission, preventing other applications from creating overlay windows on top of the current application. [38]"
S0405,Exodus,Exodus  Two can exfiltrate calendar events. [1]
S0408,FlexiSpy,FlexiSpy  can collect the device calendars. [2]
S0407,Monokle,"Monokle  can retrieve calendar event information including the event name, when and where it is taking place, and the description. [3]"
S0316,Pegasus for Android,Pegasus for Android  accesses calendar entries. [4]
S0328,Stealth Mango,Stealth Mango  uploads calendar events and reminders. [5]
S1082,Sunbird,Sunbird  can exfiltrate calendar information. [6]
M1011,User Guidance,"Calendar access is an uncommonly needed permission, so users should be instructed to use extra scrutiny when granting access to their device calendar."
M1012,Enterprise Policy,"If devices are enrolled using Apple User Enrollment or using a profile owner enrollment mode for Android, device controls prevent the enterprise from accessing the device’s physical location. This is typically used for a Bring Your Own Device (BYOD) deployment."
M1011,User Guidance,Users should protect their account credentials and enable multi-factor authentication options when available.
S0463,INSOMNIA,INSOMNIA  grants itself permissions by injecting its hash into the kernel’s trust cache. [4]
S0424,Triada,"Triada  injects code into the Zygote process to effectively include itself in all forked processes. Additionally, code is injected into the Android Play Store App, web browser applications, and the system UI application. [5] [6]"
S0494,Zen,Zen  can inject code into the Setup Wizard at runtime to extract CAPTCHA images.  Zen  can inject code into the  libc  of running processes to infect them with the malware. [7]
S0440,Agent Smith,"Agent Smith ’s core malware is disguised as a JPG file, and encrypted with an XOR cipher. [1]"
S0432,Bread,Bread  payloads have used several commercially available packers. [1]
S0406,Gustuff,Gustuff  code is both obfuscated and packed with an FTT packer. [2]
S1062,S.O.V.A.,S.O.V.A.  has been distributed in obfuscated and packed form. [3]
S1061,AbstractEmu,AbstractEmu  can access device call logs. [1]
S0309,Adups,Adups  transmitted call logs. [2]
S0304,Android/Chuli.A,Android/Chuli.A  stole call logs. [3]
S0292,AndroRAT,AndroRAT  collects call logs. [4]
S1079,BOULDSPY,BOULDSPY  can access device call logs. [5]
S0425,Corona Updates,Corona Updates  can collect the device’s call log. [6]
S0550,DoubleAgent,DoubleAgent  has accessed the call logs. [7]
S1054,Drinik,Drinik  can request the  READ_CALL_LOG  permission. [8]
S0320,DroidJack,DroidJack  captures call data. [9]
S1092,Escobar,Escobar  can access the device’s call log. [10]
S0405,Exodus,Exodus  Two can exfiltrate the call log. [11]
S1080,Fakecalls,Fakecalls  can access the device’s call log. [12]
S0182,FinFisher,FinFisher  accesses and exfiltrates the call log. [13]
S0551,GoldenEagle,GoldenEagle  has collected call logs. [7]
S0421,GolfSpy,GolfSpy  can obtain the device’s call log. [14]
S0544,HenBox,"HenBox  has collected all outgoing phone numbers that start with ""86"". [15]"
S1077,Hornbill,Hornbill  can gather device call logs. [16]
S0463,INSOMNIA,INSOMNIA  can retrieve the call history. [17]
S0407,Monokle,Monokle  can retrieve call history. [18]
S0399,Pallas,Pallas  accesses and exfiltrates the call log. [13]
S0316,Pegasus for Android,Pegasus for Android  accesses call logs. [19]
S0289,Pegasus for iOS,Pegasus for iOS  captures call logs. [20]
S0539,Red Alert 2.0,Red Alert 2.0  can collect the device’s call log. [21]
S0549,SilkBean,SilkBean  can access call logs. [7]
S0324,SpyDealer,SpyDealer  harvests phone call history from victims. [22]
S0328,Stealth Mango,Stealth Mango  uploads call logs. [23]
S1082,Sunbird,Sunbird  can exfiltrate call logs. [16]
S0329,Tangelo,Tangelo  contains functionality to gather call logs. [23]
S1069,TangleBot,TangleBot  can request permission to view call logs. [24]
S0558,Tiktok Pro,Tiktok Pro  can collect the device’s call logs. [25]
S0418,ViceLeaker,ViceLeaker  can collect the device’s call log. [26]
S0506,ViperRAT,ViperRAT  can collect the device’s call log. [27]
S0489,WolfRAT,WolfRAT  can collect the device’s call log. [28]
M1011,User Guidance,"Call Log access an uncommonly needed permission, so users should be instructedto use extra scrutiny when granting access to their call logs."
S1061,AbstractEmu,AbstractEmu  can grant itself contact list access. [1]
S0309,Adups,Adups  transmitted contact lists. [2]
S0304,Android/Chuli.A,Android/Chuli.A  stole contact list data stored both on the the phone and the SIM card. [3]
S0292,AndroRAT,AndroRAT  collects contact list information. [4]
S0422,Anubis,Anubis  can steal the device’s contact list. [5]
S0540,Asacub,Asacub  can collect the device’s contact list. [6]
S1079,BOULDSPY,BOULDSPY  can exfiltrate a device’s contacts. [7]
S0480,Cerberus,Cerberus  can obtain the device’s contact list. [8]
S0323,Charger,Charger  steals contacts from the victim user's device. [9]
S0425,Corona Updates,Corona Updates  can collect device contacts. [10]
S0505,Desert Scorpion,Desert Scorpion  can collect the device’s contact list. [11]
S0550,DoubleAgent,DoubleAgent  has accessed the contact list. [12]
S0507,eSurv,eSurv  can exfiltrate the device’s contact list. [13]
S0522,Exobot,Exobot  can access the device’s contact list. [14]
S0405,Exodus,Exodus  Two can download the address book. [15]
S1080,Fakecalls,Fakecalls  can copy and exfiltrate a device’s contact list. [16]
S0509,FakeSpy,FakeSpy  can collect the device’s contact list. [17]
S0408,FlexiSpy,FlexiSpy  can collect device contacts. [18]
S1067,FluBot,FluBot  can retrieve the contacts list from an infected device. [19]
S0423,Ginp,Ginp  can download the device’s contact list. [20]
S0535,Golden Cup,Golden Cup  can collect the device’s contact list. [21]
S0551,GoldenEagle,GoldenEagle  has collected a list of contacts. [12]
S0421,GolfSpy,GolfSpy  can obtain the device’s contact list. [22]
S0536,GPlayed,GPlayed  can access the device’s contact list. [23]
S0406,Gustuff,Gustuff  can collect the contact list. [24]
S0544,HenBox,HenBox  can access the device’s contact list. [25]
S1077,Hornbill,Hornbill  can collect device contacts. [26]
S0463,INSOMNIA,INSOMNIA  can collect the device’s contact list. [27]
S0485,Mandrake,Mandrake  can access the device’s contact list. [28]
S0407,Monokle,Monokle  can retrieve the device's contact list. [29]
S0399,Pallas,Pallas  accesses the device contact list. [30]
S0316,Pegasus for Android,Pegasus for Android  accesses contact list information. [31]
S0289,Pegasus for iOS,Pegasus for iOS  gathers contacts from the system by dumping the victim's address book. [32]
